conc,cols,rows,impedance,prefocusing,cell,Qcenter = 7.5 μl/min
12.914885252748196,157.03494874184528,2011.015377446412,1.609466875095228,Yes,Jurkat,Qside = 25 μl/min
12.624821475980813,504.4694214876033,1340.2947107438015,1.6072381845696246,Yes,Jurkat,Qside = 25 μl/min
12.4434871065523,507.0408254322365,312.45566090351366,1.605844911008839,Yes,Jurkat,Qside = 25 μl/min
13.802154988671946,490.6371882086168,1927.7687074829928,1.6162841677477116,Yes,Jurkat,Qside = 25 μl/min
12.788612429870442,502.2808421052632,1161.96,1.608496664174288,Yes,Jurkat,Qside = 25 μl/min
13.209030123988382,160.85722819593786,544.173835125448,1.6117269225061583,Yes,Jurkat,Qside = 25 μl/min
13.104005711643698,159.53564463705308,1425.5304442036836,1.6109199726851289,Yes,Jurkat,Qside = 25 μl/min
14.08561935000105,170.85140073081607,917.0499390986602,1.6184621519947655,Yes,Jurkat,Qside = 25 μl/min
13.875445472688932,168.68189730200174,699.3372497824195,1.6168472915171317,Yes,Jurkat,Qside = 25 μl/min
13.255181071481536,161.41477272727272,245.6811868686869,1.6120815210036747,Yes,Jurkat,Qside = 25 μl/min
13.146324234608702,160.03005008347245,798.0868113522538,1.611245124940404,Yes,Jurkat,Qside = 25 μl/min
13.48289788747182,164.11332007952285,1589.4393638170975,1.6138311717734952,Yes,Jurkat,Qside = 25 μl/min
13.60498858676943,492.4017905588714,1817.8220293000545,1.6147692495570136,Yes,Jurkat,Qside = 25 μl/min
13.429122501800409,494.34199276553767,1391.8681354817495,1.6134179912864584,Yes,Jurkat,Qside = 25 μl/min
13.12331428337164,497.8760548523207,1629.2597573839662,1.6110683291305716,Yes,Jurkat,Qside = 25 μl/min
13.084052984506494,498.3276414087513,332.523212379936,1.6107666669038063,Yes,Jurkat,Qside = 25 μl/min
12.659849584173063,503.5444566410538,1239.4099890230516,1.6075073212875146,Yes,Jurkat,Qside = 25 μl/min
11.034852468261027,535.7212885154062,920.7899159663864,1.59502173719726,Yes,Jurkat,Qside = 25 μl/min
12.693695112994208,154.07484037824295,1554.5769821385277,1.607767371715935,Yes,Jurkat,Qside = 25 μl/min
13.60705918310133,165.74411071849235,259.1098351001178,1.6147851588804,Yes,Jurkat,Qside = 25 μl/min
11.789523342525378,139.37790332705586,1790.05461393597,1.6008202131261269,Yes,Jurkat,Qside = 25 μl/min
11.836455639979777,140.2620502376103,1237.5750169721657,1.6011808150870026,Yes,Jurkat,Qside = 25 μl/min
14.218668642123,172.15941629955947,530.347191629956,1.6194844295783195,Yes,Jurkat,Qside = 25 μl/min
12.931193348157926,157.3536353254663,721.5314046440807,1.609592177530904,Yes,Jurkat,Qside = 25 μl/min
12.903772330377876,156.9655862344938,1007.937174869948,1.609381489511842,Yes,Jurkat,Qside = 25 μl/min
12.747800248919788,502.49253470706367,1030.0315201257313,1.6081830858225623,Yes,Jurkat,Qside = 25 μl/min
12.51221848612424,505.666231884058,1358.526956521739,1.6063730051272112,Yes,Jurkat,Qside = 25 μl/min
12.595378708692357,504.4926866820632,456.4384141647421,1.607011962539302,Yes,Jurkat,Qside = 25 μl/min
12.162734613383153,510.9650125771781,220.54676423507888,1.603687763265199,Yes,Jurkat,Qside = 25 μl/min
11.995945017373424,513.6752283105022,581.4708904109589,1.602406243743738,Yes,Jurkat,Qside = 25 μl/min
12.02000678580426,513.2990335417851,103.51904491188176,1.6025911211383876,Yes,Jurkat,Qside = 25 μl/min
10.714910388320227,102.6531862745098,1790.2095588235295,1.5925634782231388,Yes,Jurkat,Qside = 25 μl/min
13.226581307982862,161.5041349652663,1141.2963943102875,1.611861776150821,Yes,Jurkat,Qside = 25 μl/min
11.827026197012732,140.1195652173913,666.8304347826087,1.6011083644334374,Yes,Jurkat,Qside = 25 μl/min
23.81767889058389,419.26094570928194,1663.4903677758318,1.6932379448718569,Yes,Jurkat,Qside = 25 μl/min
14.669780453128666,482.1668584579977,1950.800153433065,1.6229505246225913,Yes,Jurkat,Qside = 25 μl/min
12.446606337678425,506.3606527319399,334.65694902823617,1.6058688774652352,Yes,Jurkat,Qside = 25 μl/min
14.371679477845776,484.84262485482,1838.404761904762,1.620660080684054,Yes,Jurkat,Qside = 25 μl/min
13.248804667832696,496.1456066945607,1096.9150627615063,1.6120325282250592,Yes,Jurkat,Qside = 25 μl/min
12.929762551126018,499.9742779783393,1427.0248194945848,1.609581184073449,Yes,Jurkat,Qside = 25 μl/min
12.340161068219116,149.14463988590444,550.0675065367245,1.605051010559608,Yes,Jurkat,Qside = 25 μl/min
12.374985807094088,149.7465187119234,1491.8973020017406,1.605318584699517,Yes,Jurkat,Qside = 25 μl/min
12.452419120050912,150.85793669968592,370.1292582749456,1.6059135396879551,Yes,Jurkat,Qside = 25 μl/min
