conc,cols,rows,impedance,prefocusing,cell,Qcenter = 7.5 μl/min
14.29179164210158,81.55420054200542,630.8604336043361,1.6200462664925053,Yes,Jurkat,Qside = 20 μl/min
14.240537498539062,80.02263374485597,746.3600823045267,1.61965245784315,Yes,Jurkat,Qside = 20 μl/min
14.985319759998347,96.32123161764706,1541.000919117647,1.6253749551099592,Yes,Jurkat,Qside = 20 μl/min
15.738170503774382,108.13990707279298,1944.046979865772,1.6311594461572252,Yes,Jurkat,Qside = 20 μl/min
19.604046334607418,149.8441971383148,1849.5160572337045,1.6608627098096391,Yes,Jurkat,Qside = 20 μl/min
15.132381985579467,543.9521711768408,839.1692888609189,1.6265049003671004,Yes,Jurkat,Qside = 20 μl/min
14.147440562980536,557.0501792114695,454.8956989247312,1.6189371521936329,Yes,Jurkat,Qside = 20 μl/min
14.446970121816236,552.6984829329962,977.235145385588,1.6212385725824687,Yes,Jurkat,Qside = 20 μl/min
13.817000343304931,562.25,289.80530303030304,1.6163982312877665,Yes,Jurkat,Qside = 20 μl/min
15.92560600761882,110.23348348348348,1382.1749249249249,1.6325995974792389,Yes,Jurkat,Qside = 20 μl/min
16.012861207048722,111.39725666051174,590.1806911105249,1.6332700184412985,Yes,Jurkat,Qside = 20 μl/min
14.501559585850826,86.08972267536704,199.12398042414355,1.6216580079999054,Yes,Jurkat,Qside = 20 μl/min
15.304774840697393,100.79401853411964,728.7114574557709,1.6278294722497562,Yes,Jurkat,Qside = 20 μl/min
15.5970946777955,105.35064141722664,1085.003665241295,1.630075497102108,Yes,Jurkat,Qside = 20 μl/min
16.89848053135813,526.4207929515419,962.2701321585904,1.6400746302386635,Yes,Jurkat,Qside = 20 μl/min
13.311042694061143,571.6177174780527,1226.6488427773345,1.612510730987684,Yes,Jurkat,Qside = 20 μl/min
11.469133268726726,136.08212560386474,1678.611801242236,1.5983585120135984,No,Jurkat,Qside = 25 μl/min
13.771256826647114,170.6316800768584,470.01561186501743,1.6160467632647015,No,Jurkat,Qside = 25 μl/min
11.823523968492744,143.9426839349683,1970.9005235602092,1.601081455235715,No,Jurkat,Qside = 25 μl/min
12.00530930021307,147.23217618514371,756.3990294886152,1.602478193742722,No,Jurkat,Qside = 25 μl/min
14.02900931300247,173.19428364688858,1443.562590448625,1.6180271916059887,No,Jurkat,Qside = 25 μl/min
15.60902985900723,186.4849380890778,87.90242099427093,1.630167200470189,No,Jurkat,Qside = 25 μl/min
21.480160006031348,222.4075505350773,561.5282401902497,1.6752777353983417,No,Jurkat,Qside = 25 μl/min
20.68008923152488,218.0124113475177,963.4791666666666,1.6691304316059596,No,Jurkat,Qside = 25 μl/min
26.746710969033497,404.1870263716278,1924.572597756896,1.7157430163950202,No,Jurkat,Qside = 25 μl/min
25.64346695075383,410.712443584784,1321.203094777563,1.7072662961427694,No,Jurkat,Qside = 25 μl/min
25.40264781855572,412.00625,1808.9633064516129,1.7054159743814818,No,Jurkat,Qside = 25 μl/min
22.756851120335227,426.8784107228339,1592.1014839636189,1.6850871277405397,No,Jurkat,Qside = 25 μl/min
19.55055733873444,444.4057724957555,73.9223259762309,1.6604517297842991,No,Jurkat,Qside = 25 μl/min
17.739776028391965,455.3641678847359,1094.1518062225937,1.646538682125348,No,Jurkat,Qside = 25 μl/min
17.103989606735357,459.3912106850496,380.4666092201637,1.641653648943871,No,Jurkat,Qside = 25 μl/min
11.226524317751046,524.8134950720242,1684.6656557998483,1.596494438269224,No,Jurkat,Qside = 25 μl/min
10.598054922439822,555.370423991727,1821.8858324715616,1.59166562509382,No,Jurkat,Qside = 25 μl/min
10.690587018490046,103.17965228589826,1977.0656793303283,1.5923765908272172,No,Jurkat,Qside = 25 μl/min
10.96625763506706,119.49589245705752,231.79387602688573,1.594494692226156,No,Jurkat,Qside = 25 μl/min
12.039498455479343,147.42012288786484,1280.7770097286227,1.6027408844077526,No,Jurkat,Qside = 25 μl/min
25.9359229327735,408.98104113110537,1893.4492287917735,1.7095133670578184,No,Jurkat,Qside = 25 μl/min
26.162926600442297,407.6487509462529,1589.036714610144,1.7112575383881683,No,Jurkat,Qside = 25 μl/min
15.027587753206491,474.3009205375093,567.3518146227913,1.6256997191223743,No,Jurkat,Qside = 25 μl/min
19.726032391661608,443.7063986409966,718.9586636466591,1.6617999835797124,No,Jurkat,Qside = 25 μl/min
16.542120978386677,463.3115112756648,1043.376304274655,1.637336559431385,No,Jurkat,Qside = 25 μl/min
11.285412420947496,523.0206337509212,356.5357406042741,1.596946902065729,No,Jurkat,Qside = 25 μl/min
11.048670463306207,531.0377192982456,1319.9131578947367,1.59512790707129,No,Jurkat,Qside = 25 μl/min
11.076498713096012,529.9844665885112,249.55978898007035,1.5953417240371377,No,Jurkat,Qside = 25 μl/min
11.440683420208648,134.93634385201307,1313.050598476605,1.598139919025002,No,Jurkat,Qside = 25 μl/min
11.462851393463056,135.5087987758225,1075.2792654934965,1.5983102455391036,No,Jurkat,Qside = 25 μl/min
12.578265386739057,155.9606181455633,478.573778664008,1.60688047318574,No,Jurkat,Qside = 25 μl/min
18.0787421446493,202.54957724827057,364.0733282090699,1.6491431113313055,No,Jurkat,Qside = 25 μl/min
22.244445312834067,226.19419148412504,1633.2584297317253,1.6811500833388948,No,Jurkat,Qside = 25 μl/min
20.43528094464865,216.22049689440996,1233.2369804108937,1.6672494593741607,No,Jurkat,Qside = 25 μl/min
24.13864179302174,236.64906192386945,1442.908469797202,1.6957040472845928,No,Jurkat,Qside = 25 μl/min
20.330684544284253,215.63038928421932,1931.1054834658853,1.6664457981617808,No,Jurkat,Qside = 25 μl/min
25.10466167055524,413.891654465593,1944.451317715959,1.7031264127126275,No,Jurkat,Qside = 25 μl/min
23.40821131091127,423.4997860504921,1553.2387676508345,1.6900918211968212,No,Jurkat,Qside = 25 μl/min
14.113747923981569,482.0057441253264,929.510182767624,1.6186782764865162,No,Jurkat,Qside = 25 μl/min
13.34439052817734,489.7470988395358,156.43497398959585,1.612766957403724,No,Jurkat,Qside = 25 μl/min
11.77635658147485,511.5669447755264,403.48609455701234,1.600719046975933,No,Jurkat,Qside = 25 μl/min
10.610869593402214,555.6900614754098,1737.7090163934429,1.5917640859774262,No,Jurkat,Qside = 25 μl/min
